order_id,order_date,customer_id,customer_segment,channel,product_name,sku_id,category,quantity,unit_price,discount_amount,revenue,cogs,gross_margin,city,state,payment_method,order_status,return_reason,carrier,shipping_days,promised_delivery_date,actual_delivery_date
ORD-14047,2023-10-06,CUST-10699,Loyal,Email Campaign,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2150.42,0.0,4300.84,2150.42,2150.42,Chennai,Tamil Nadu,Credit Card,Shipped,,XpressBees,5,2023-10-09,2023-10-11
ORD-14048,2023-10-06,CUST-10877,Returning,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,3,5750.88,0.0,17252.64,9488.95,7763.69,Hyderabad,Telangana,Net Banking,Processing,,XpressBees,4,2023-10-09,2023-10-10
ORD-14049,2023-10-06,CUST-10887,Returning,Google Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,1,6752.01,0.0,6752.01,3240.96,3511.05,Delhi,Delhi,Debit Card,Delivered,,XpressBees,3,2023-10-09,2023-10-09
ORD-14050,2023-10-07,CUST-10867,Returning,Organic Search,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,3149.08,519.37,5259.42,3275.04,1984.38,Mumbai,Maharashtra,Credit Card,Shipped,,DTDC,9,2023-10-13,2023-10-16
ORD-14051,2023-10-07,CUST-10577,Loyal,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,3889.96,0.0,3889.96,1555.98,2333.98,Pune,Maharashtra,Wallet,Delivered,,Delhivery,5,2023-10-11,2023-10-12
ORD-14052,2023-10-07,CUST-11105,Returning,Amazon Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,2025.91,358.19,1667.72,1053.47,614.25,Delhi,Delhi,UPI,Delivered,,DTDC,6,2023-10-13,2023-10-13
ORD-14053,2023-10-07,CUST-12550,New,Amazon Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,3192.03,0.0,3192.03,1276.81,1915.22,Delhi,Delhi,Debit Card,Delivered,,DTDC,6,2023-10-13,2023-10-13
ORD-14054,2023-10-07,CUST-10618,Loyal,Amazon Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,759.64,0.0,759.64,265.87,493.77,Mumbai,Maharashtra,Credit Card,Delivered,,Delhivery,5,2023-10-11,2023-10-12
ORD-14055,2023-10-07,CUST-11072,Returning,Organic Search,Smart LED Bulb,SKU-LED-007,Smart Home,3,498.87,0.0,1496.61,628.58,868.03,Pune,Maharashtra,UPI,Delivered,,Delhivery,2,2023-10-11,2023-10-09
ORD-14056,2023-10-07,CUST-12430,New,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,3,2606.86,0.0,7820.58,3519.26,4301.32,Jaipur,Rajasthan,UPI,Delivered,,BlueDart,4,2023-10-09,2023-10-11
ORD-14057,2023-10-08,CUST-10688,Loyal,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,2806.92,0.0,2806.92,1487.67,1319.25,Bengaluru,Karnataka,Debit Card,Delivered,,XpressBees,3,2023-10-11,2023-10-11
ORD-14058,2023-10-08,CUST-10235,Loyal,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,2,3851.68,348.26,7006.84,4082.78,2924.06,Bengaluru,Karnataka,UPI,Delivered,,Delhivery,6,2023-10-12,2023-10-14
ORD-14059,2023-10-08,CUST-10777,Returning,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,1015.91,0.0,1015.91,355.57,660.34,Hyderabad,Telangana,Cash on Delivery,Delivered,,Delhivery,4,2023-10-12,2023-10-12
ORD-14060,2023-10-08,CUST-10985,Returning,Google Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,3,894.25,140.05,2262.6,1019.44,1243.16,Bengaluru,Karnataka,UPI,Delivered,,XpressBees,3,2023-10-11,2023-10-11
ORD-14061,2023-10-08,CUST-12539,New,Referral,Smart LED Bulb,SKU-LED-007,Smart Home,1,1602.65,0.0,1602.65,673.11,929.54,Delhi,Delhi,UPI,Processing,,BlueDart,1,2023-10-10,2023-10-09
ORD-14062,2023-10-08,CUST-12458,New,Instagram Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,3091.24,0.0,6182.48,3091.24,3091.24,Surat,Gujarat,Debit Card,Cancelled,,BlueDart,1,2023-10-10,2023-10-09
ORD-14063,2023-10-08,CUST-12020,New,Referral,Wireless Earbuds Pro,SKU-EAR-001,Electronics,1,5109.15,564.1,4545.05,2656.76,1888.29,Jaipur,Rajasthan,UPI,Delivered,,DTDC,8,2023-10-14,2023-10-16
ORD-14064,2023-10-08,CUST-10660,Loyal,Referral,Running Shoes V3,SKU-RUN-010,Footwear,2,6497.79,0.0,12995.58,5848.01,7147.57,Chennai,Tamil Nadu,UPI,Cancelled,,BlueDart,1,2023-10-10,2023-10-09
ORD-14065,2023-10-09,CUST-10478,Loyal,Google Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,3,9049.78,455.49,25782.87,13031.68,12751.19,Mumbai,Maharashtra,Credit Card,Cancelled,,DTDC,9,2023-10-15,2023-10-18
ORD-14066,2023-10-10,CUST-10803,Returning,Instagram Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,6381.32,743.6,11275.44,5743.19,5532.25,Bengaluru,Karnataka,Credit Card,Delivered,,XpressBees,3,2023-10-13,2023-10-13
ORD-14067,2023-10-10,CUST-10551,Loyal,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,2,9108.29,0.0,18216.58,8197.46,10019.12,Delhi,Delhi,Credit Card,Refunded,Changed mind,Delhivery,6,2023-10-14,2023-10-16
ORD-14068,2023-10-10,CUST-13326,At-Risk,Instagram Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,3,2847.87,228.51,7858.08,4442.68,3415.4,Hyderabad,Telangana,Credit Card,Shipped,,Ekart,4,2023-10-15,2023-10-14
ORD-14069,2023-10-10,CUST-10145,Loyal,Organic Search,Portable Charger 20k,SKU-CHG-008,Electronics,3,4536.65,547.48,11967.51,7213.27,4754.24,Bengaluru,Karnataka,Debit Card,Processing,,Delhivery,3,2023-10-14,2023-10-13
ORD-14070,2023-10-10,CUST-10988,Returning,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,1,2078.13,0.0,2078.13,872.81,1205.32,Bengaluru,Karnataka,Cash on Delivery,Delivered,,Ekart,2,2023-10-15,2023-10-12
ORD-14071,2023-10-10,CUST-10663,Loyal,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,979.41,0.0,1958.82,685.59,1273.23,Ahmedabad,Gujarat,Credit Card,Shipped,,XpressBees,3,2023-10-13,2023-10-13
ORD-14072,2023-10-10,CUST-12041,New,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,2374.75,0.0,4749.5,1899.8,2849.7,Ahmedabad,Gujarat,Net Banking,Delivered,,DTDC,9,2023-10-16,2023-10-19
ORD-14073,2023-10-10,CUST-11249,Returning,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,2,8281.49,0.0,16562.98,7950.23,8612.75,Delhi,Delhi,UPI,Shipped,,Delhivery,6,2023-10-14,2023-10-16
ORD-14074,2023-10-11,CUST-10103,Loyal,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,413.45,61.17,704.56,289.41,415.15,Chennai,Tamil Nadu,Credit Card,Delivered,,Ekart,4,2023-10-16,2023-10-15
ORD-14075,2023-10-11,CUST-11527,New,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,3,7806.97,0.0,23420.91,10539.41,12881.5,Kolkata,West Bengal,Credit Card,Shipped,,DTDC,10,2023-10-17,2023-10-21
ORD-14076,2023-10-11,CUST-10951,Returning,Flipkart Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,3,2924.67,0.0,8774.01,4650.23,4123.78,Jaipur,Rajasthan,Credit Card,Returned,Wrong item delivered,BlueDart,1,2023-10-13,2023-10-12
ORD-14077,2023-10-12,CUST-11306,Returning,Direct Website,Fitness Tracker X2,SKU-FIT-002,Electronics,1,7087.77,1587.43,5500.34,3402.13,2098.21,Pune,Maharashtra,UPI,Delivered,,BlueDart,1,2023-10-14,2023-10-13
ORD-14078,2023-10-12,CUST-10158,Loyal,Organic Search,Fitness Tracker X2,SKU-FIT-002,Electronics,3,5518.83,0.0,16556.49,7947.12,8609.37,Mumbai,Maharashtra,UPI,Delivered,,XpressBees,2,2023-10-15,2023-10-14
ORD-14079,2023-10-12,CUST-11000,Returning,Google Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,3,353.56,0.0,1060.68,371.24,689.44,Chennai,Tamil Nadu,UPI,Delivered,,BlueDart,1,2023-10-14,2023-10-13
ORD-14080,2023-10-12,CUST-11053,Returning,Flipkart Marketplace,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,2674.26,288.68,4771.16,2781.23,1989.93,Bengaluru,Karnataka,UPI,Delivered,,DTDC,3,2023-10-18,2023-10-15
ORD-14081,2023-10-12,CUST-10252,Loyal,Instagram Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,2,3163.93,281.07,5765.72,3037.37,2728.35,Delhi,Delhi,Credit Card,Cancelled,,BlueDart,1,2023-10-14,2023-10-13
ORD-14082,2023-10-13,CUST-11302,Returning,Google Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,1,1634.35,0.0,1634.35,621.05,1013.3,Ahmedabad,Gujarat,Credit Card,Delivered,,XpressBees,5,2023-10-16,2023-10-18
ORD-14083,2023-10-13,CUST-12748,New,Google Ads,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,6057.09,0.0,12114.18,6299.37,5814.81,Chennai,Tamil Nadu,UPI,Shipped,,Delhivery,4,2023-10-17,2023-10-17
ORD-14084,2023-10-13,CUST-10043,Loyal,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,859.88,95.35,764.53,300.96,463.57,Ahmedabad,Gujarat,Debit Card,Shipped,,DTDC,9,2023-10-19,2023-10-22
ORD-14085,2023-10-13,CUST-10436,Loyal,Referral,Mechanical Keyboard,SKU-KEY-004,Electronics,3,11814.44,0.0,35443.32,19493.83,15949.49,Mumbai,Maharashtra,Credit Card,Delivered,,DTDC,9,2023-10-19,2023-10-22
ORD-14086,2023-10-14,CUST-10568,Loyal,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,1,8856.29,741.7,8114.59,3985.33,4129.26,Pune,Maharashtra,UPI,Delivered,,XpressBees,4,2023-10-17,2023-10-18
ORD-14087,2023-10-14,CUST-11099,Returning,Amazon Marketplace,Running Shoes V3,SKU-RUN-010,Footwear,2,5329.22,0.0,10658.44,4796.3,5862.14,Hyderabad,Telangana,UPI,Delivered,,XpressBees,2,2023-10-17,2023-10-16
ORD-14088,2023-10-14,CUST-11873,New,Instagram Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,3029.36,206.22,5646.28,2423.49,3222.79,Delhi,Delhi,Credit Card,Delivered,,Delhivery,2,2023-10-18,2023-10-16
ORD-14089,2023-10-14,CUST-11463,New,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,3,9054.75,0.0,27164.25,14940.34,12223.91,Ahmedabad,Gujarat,Debit Card,Shipped,,BlueDart,3,2023-10-16,2023-10-17
ORD-14090,2023-10-14,CUST-10862,Returning,Google Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,3,943.58,0.0,2830.74,1075.68,1755.06,Kolkata,West Bengal,Net Banking,Processing,,Delhivery,6,2023-10-18,2023-10-20
ORD-14091,2023-10-15,CUST-13154,At-Risk,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2010.18,0.0,6030.54,2291.61,3738.93,Hyderabad,Telangana,UPI,Delivered,,BlueDart,1,2023-10-17,2023-10-16
ORD-14092,2023-10-15,CUST-10590,Loyal,Organic Search,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,3723.5,279.53,3443.97,1489.4,1954.57,Surat,Gujarat,Credit Card,Delivered,,XpressBees,4,2023-10-18,2023-10-19
ORD-14093,2023-10-15,CUST-12101,New,Email Campaign,Portable Charger 20k,SKU-CHG-008,Electronics,1,3858.25,0.0,3858.25,2044.87,1813.38,Kolkata,West Bengal,Credit Card,Delivered,,Delhivery,2,2023-10-19,2023-10-17
ORD-14094,2023-10-15,CUST-12319,New,Organic Search,Running Shoes V3,SKU-RUN-010,Footwear,2,8360.09,0.0,16720.18,7524.08,9196.1,Bengaluru,Karnataka,Cash on Delivery,Delivered,,Ekart,3,2023-10-20,2023-10-18
ORD-14095,2023-10-15,CUST-10174,Loyal,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,2,956.07,207.52,1497.1,726.61,770.49,Mumbai,Maharashtra,Debit Card,Delivered,,XpressBees,4,2023-10-18,2023-10-19
ORD-14096,2023-10-15,CUST-10075,Loyal,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,1,8485.23,0.0,8485.23,3818.35,4666.88,Chennai,Tamil Nadu,UPI,Delivered,,XpressBees,4,2023-10-18,2023-10-19
ORD-14097,2023-10-15,CUST-13382,At-Risk,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,3,2459.28,0.0,7377.84,3910.26,3467.58,Bengaluru,Karnataka,Wallet,Delivered,,Ekart,5,2023-10-20,2023-10-20
ORD-14098,2023-10-15,CUST-10618,Loyal,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,1,4781.55,0.0,4781.55,2534.22,2247.33,Hyderabad,Telangana,Credit Card,Shipped,,XpressBees,3,2023-10-18,2023-10-18
ORD-14099,2023-10-16,CUST-11502,New,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,1,860.0,0.0,860.0,361.2,498.8,Mumbai,Maharashtra,Wallet,Delivered,,BlueDart,2,2023-10-18,2023-10-18
ORD-14100,2023-10-16,CUST-10050,Loyal,Direct Website,Mechanical Keyboard,SKU-KEY-004,Electronics,3,8892.8,0.0,26678.4,14673.12,12005.28,Kolkata,West Bengal,UPI,Delivered,,Delhivery,5,2023-10-20,2023-10-21
ORD-14101,2023-10-17,CUST-11996,New,Organic Search,Smart LED Bulb,SKU-LED-007,Smart Home,3,1252.75,0.0,3758.25,1578.46,2179.79,Kolkata,West Bengal,Credit Card,Delivered,,XpressBees,3,2023-10-20,2023-10-20
ORD-14102,2023-10-17,CUST-10608,Loyal,Email Campaign,Mechanical Keyboard,SKU-KEY-004,Electronics,2,6697.12,0.0,13394.24,7366.83,6027.41,Pune,Maharashtra,Credit Card,Returned,Defective product,XpressBees,4,2023-10-20,2023-10-21
ORD-14103,2023-10-17,CUST-11206,Returning,Instagram Ads,Smart LED Bulb,SKU-LED-007,Smart Home,1,1049.26,236.14,813.12,440.69,372.43,Pune,Maharashtra,UPI,Refunded,Better price elsewhere,XpressBees,3,2023-10-20,2023-10-20
ORD-14104,2023-10-17,CUST-10082,Loyal,Email Campaign,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,476.2,0.0,476.2,166.67,309.53,Delhi,Delhi,Debit Card,Delivered,,DTDC,7,2023-10-23,2023-10-24
ORD-14105,2023-10-17,CUST-10186,Loyal,Instagram Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,3716.33,414.51,3301.82,1969.65,1332.17,Hyderabad,Telangana,UPI,Delivered,,DTDC,10,2023-10-23,2023-10-27
ORD-14106,2023-10-17,CUST-12303,New,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2702.77,0.0,5405.54,2054.11,3351.43,Pune,Maharashtra,UPI,Refunded,Size/fit issue,BlueDart,2,2023-10-19,2023-10-19
ORD-14107,2023-10-17,CUST-11128,Returning,Organic Search,Portable Charger 20k,SKU-CHG-008,Electronics,2,2835.98,667.29,4337.38,3006.14,1331.24,Chennai,Tamil Nadu,UPI,Delivered,,Ekart,7,2023-10-22,2023-10-24
ORD-14108,2023-10-17,CUST-12064,New,Instagram Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,700.18,0.0,1400.36,490.13,910.23,Hyderabad,Telangana,Wallet,Delivered,,DTDC,3,2023-10-23,2023-10-20
ORD-14109,2023-10-17,CUST-10278,Loyal,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,3,4729.64,0.0,14188.92,7520.13,6668.79,Delhi,Delhi,Wallet,Delivered,,Delhivery,4,2023-10-21,2023-10-21
ORD-14110,2023-10-18,CUST-10565,Loyal,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,2855.86,0.0,8567.58,3427.03,5140.55,Chennai,Tamil Nadu,Credit Card,Delivered,,BlueDart,3,2023-10-20,2023-10-21
ORD-14111,2023-10-19,CUST-12448,New,Google Ads,Fitness Tracker X2,SKU-FIT-002,Electronics,3,8186.65,1984.84,18605.43,11788.78,6816.65,Mumbai,Maharashtra,Credit Card,Returned,Changed mind,BlueDart,4,2023-10-21,2023-10-23
ORD-14112,2023-10-19,CUST-11219,Returning,Google Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,1,8444.09,0.0,8444.09,4644.25,3799.84,Mumbai,Maharashtra,UPI,Delivered,,XpressBees,3,2023-10-22,2023-10-22
ORD-14113,2023-10-19,CUST-11505,New,Direct Website,Smart LED Bulb,SKU-LED-007,Smart Home,2,1176.54,0.0,2353.08,988.29,1364.79,Bengaluru,Karnataka,Credit Card,Shipped,,DTDC,7,2023-10-25,2023-10-26
ORD-14114,2023-10-19,CUST-10356,Loyal,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,1898.82,0.0,1898.82,759.53,1139.29,Hyderabad,Telangana,Wallet,Shipped,,XpressBees,4,2023-10-22,2023-10-23
ORD-14115,2023-10-19,CUST-11132,Returning,Google Ads,Portable Charger 20k,SKU-CHG-008,Electronics,1,2170.47,0.0,2170.47,1150.35,1020.12,Delhi,Delhi,Net Banking,Delivered,,BlueDart,1,2023-10-21,2023-10-20
ORD-14116,2023-10-19,CUST-11842,New,Amazon Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,2837.39,251.34,7758.15,4256.08,3502.07,Chennai,Tamil Nadu,Debit Card,Delivered,,Ekart,7,2023-10-24,2023-10-26
ORD-14117,2023-10-19,CUST-10298,Loyal,Direct Website,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,921.93,0.0,1843.86,645.35,1198.51,Ahmedabad,Gujarat,UPI,Delivered,,Delhivery,4,2023-10-23,2023-10-23
ORD-14118,2023-10-20,CUST-10516,Loyal,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,3,3412.5,0.0,10237.5,4606.88,5630.62,Mumbai,Maharashtra,Net Banking,Refunded,Size/fit issue,DTDC,6,2023-10-26,2023-10-26
ORD-14119,2023-10-20,CUST-10015,Loyal,Email Campaign,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,4339.08,0.0,4339.08,1735.63,2603.45,Bengaluru,Karnataka,Wallet,Delivered,,Ekart,7,2023-10-25,2023-10-27
ORD-14120,2023-10-20,CUST-13179,At-Risk,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,2552.41,620.42,5795.97,3062.89,2733.08,Jaipur,Rajasthan,Wallet,Delivered,,Delhivery,2,2023-10-24,2023-10-22
ORD-14121,2023-10-21,CUST-12680,New,Referral,Mechanical Keyboard,SKU-KEY-004,Electronics,1,8236.14,1880.72,6355.42,4529.88,1825.54,Jaipur,Rajasthan,Debit Card,Delivered,,Ekart,5,2023-10-26,2023-10-26
ORD-14122,2023-10-21,CUST-10159,Loyal,Email Campaign,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,3721.79,922.17,2799.62,1860.9,938.72,Bengaluru,Karnataka,UPI,Delivered,,XpressBees,2,2023-10-24,2023-10-23
ORD-14123,2023-10-22,CUST-12351,New,Amazon Marketplace,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,969.83,0.0,969.83,339.44,630.39,Pune,Maharashtra,Wallet,Delivered,,Ekart,7,2023-10-27,2023-10-29
ORD-14124,2023-10-22,CUST-11104,Returning,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,1,6568.38,0.0,6568.38,2955.77,3612.61,Delhi,Delhi,Credit Card,Delivered,,Ekart,6,2023-10-27,2023-10-28
ORD-14125,2023-10-23,CUST-13193,At-Risk,Direct Website,Coffee Grinder Mini,SKU-COF-009,Kitchen,2,2286.24,0.0,4572.48,1828.99,2743.49,Kolkata,West Bengal,UPI,Delivered,,XpressBees,4,2023-10-26,2023-10-27
ORD-14126,2023-10-23,CUST-10999,Returning,Amazon Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,1,3988.79,404.37,3584.42,1914.62,1669.8,Surat,Gujarat,UPI,Delivered,,Delhivery,3,2023-10-27,2023-10-26
ORD-14127,2023-10-23,CUST-10357,Loyal,Google Ads,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,1,535.92,119.2,416.72,187.57,229.15,Delhi,Delhi,Debit Card,Delivered,,BlueDart,4,2023-10-25,2023-10-27
ORD-14128,2023-10-23,CUST-12475,New,Organic Search,Yoga Mat Premium,SKU-YOG-006,Fitness,3,2411.56,0.0,7234.68,2749.18,4485.5,Delhi,Delhi,Cash on Delivery,Cancelled,,DTDC,4,2023-10-29,2023-10-27
ORD-14129,2023-10-23,CUST-12965,At-Risk,Instagram Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,1,1940.64,375.31,1565.33,970.32,595.01,Mumbai,Maharashtra,Cash on Delivery,Shipped,,XpressBees,5,2023-10-26,2023-10-28
ORD-14130,2023-10-23,CUST-11060,Returning,Google Ads,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,3097.01,0.0,6194.02,3097.01,3097.01,Bengaluru,Karnataka,Cash on Delivery,Delivered,,XpressBees,3,2023-10-26,2023-10-26
ORD-14131,2023-10-23,CUST-10706,Returning,Instagram Ads,Mechanical Keyboard,SKU-KEY-004,Electronics,3,5972.43,0.0,17917.29,9854.51,8062.78,Delhi,Delhi,Debit Card,Delivered,,DTDC,9,2023-10-29,2023-11-01
ORD-14132,2023-10-23,CUST-12055,New,Referral,Smart LED Bulb,SKU-LED-007,Smart Home,2,1238.55,0.0,2477.1,1040.38,1436.72,Bengaluru,Karnataka,Wallet,Delivered,,XpressBees,4,2023-10-26,2023-10-27
ORD-14133,2023-10-24,CUST-10145,Loyal,Email Campaign,Coffee Grinder Mini,SKU-COF-009,Kitchen,1,2530.45,505.17,2025.28,1012.18,1013.1,Hyderabad,Telangana,UPI,Delivered,,BlueDart,4,2023-10-26,2023-10-28
ORD-14134,2023-10-24,CUST-12405,New,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,1,6396.21,1000.49,5395.72,2878.29,2517.43,Kolkata,West Bengal,UPI,Processing,,DTDC,7,2023-10-30,2023-10-31
ORD-14135,2023-10-24,CUST-12499,New,Flipkart Marketplace,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,3,2707.51,0.0,8122.53,4061.27,4061.26,Ahmedabad,Gujarat,UPI,Delivered,,BlueDart,2,2023-10-26,2023-10-26
ORD-14136,2023-10-24,CUST-10510,Loyal,Flipkart Marketplace,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,4601.12,797.87,11409.75,5521.34,5888.41,Bengaluru,Karnataka,Net Banking,Delivered,,XpressBees,5,2023-10-27,2023-10-29
ORD-14137,2023-10-24,CUST-10019,Loyal,Email Campaign,Smart LED Bulb,SKU-LED-007,Smart Home,2,1921.49,0.0,3842.98,1614.05,2228.93,Pune,Maharashtra,Cash on Delivery,Refunded,Defective product,DTDC,8,2023-10-30,2023-11-01
ORD-14138,2023-10-24,CUST-10016,Loyal,Amazon Marketplace,Fitness Tracker X2,SKU-FIT-002,Electronics,3,7324.6,0.0,21973.8,10547.42,11426.38,Hyderabad,Telangana,Cash on Delivery,Delivered,,Ekart,6,2023-10-29,2023-10-30
ORD-14139,2023-10-24,CUST-13310,At-Risk,Amazon Marketplace,Portable Charger 20k,SKU-CHG-008,Electronics,1,2270.37,0.0,2270.37,1203.3,1067.07,Pune,Maharashtra,Cash on Delivery,Delivered,,Delhivery,3,2023-10-28,2023-10-27
ORD-14140,2023-10-25,CUST-12082,New,Organic Search,Mechanical Keyboard,SKU-KEY-004,Electronics,1,13094.76,1854.13,11240.63,7202.12,4038.51,Pune,Maharashtra,Credit Card,Shipped,,DTDC,7,2023-10-31,2023-11-01
ORD-14141,2023-10-25,CUST-10619,Loyal,Google Ads,Smart LED Bulb,SKU-LED-007,Smart Home,3,1909.64,0.0,5728.92,2406.15,3322.77,Kolkata,West Bengal,Net Banking,Delivered,,Ekart,7,2023-10-30,2023-11-01
ORD-14142,2023-10-25,CUST-12647,New,Direct Website,Portable Charger 20k,SKU-CHG-008,Electronics,3,4815.85,0.0,14447.55,7657.2,6790.35,Mumbai,Maharashtra,UPI,Delivered,,DTDC,5,2023-10-31,2023-10-30
ORD-14143,2023-10-25,CUST-12661,New,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,2,6196.9,1501.91,9389.98,5577.21,3812.77,Kolkata,West Bengal,Net Banking,Delivered,,Delhivery,4,2023-10-29,2023-10-29
ORD-14144,2023-10-26,CUST-12744,New,Direct Website,Running Shoes V3,SKU-RUN-010,Footwear,2,3698.55,0.0,7397.1,3328.7,4068.4,Delhi,Delhi,Net Banking,Delivered,,BlueDart,1,2023-10-28,2023-10-27
ORD-14145,2023-10-27,CUST-10977,Returning,Google Ads,Coffee Grinder Mini,SKU-COF-009,Kitchen,3,3834.43,0.0,11503.29,4601.32,6901.97,Chennai,Tamil Nadu,Credit Card,Delivered,,Ekart,3,2023-11-01,2023-10-30
ORD-14146,2023-10-28,CUST-12289,New,Direct Website,Yoga Mat Premium,SKU-YOG-006,Fitness,2,1549.11,313.93,2470.36,1177.32,1293.04,Jaipur,Rajasthan,UPI,Delivered,,Delhivery,5,2023-11-01,2023-11-02
ORD-14147,2023-10-28,CUST-10064,Loyal,Direct Website,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2003.08,0.0,4006.16,2003.08,2003.08,Hyderabad,Telangana,UPI,Delivered,,XpressBees,3,2023-10-31,2023-10-31
ORD-14148,2023-10-28,CUST-10276,Loyal,Email Campaign,USB-C Hub 7-in-1,SKU-HUB-005,Electronics,2,2147.52,336.16,3622.72,2147.52,1475.2,Ahmedabad,Gujarat,Cash on Delivery,Processing,,Delhivery,3,2023-11-01,2023-10-31
ORD-14149,2023-10-28,CUST-11353,Returning,Google Ads,Running Shoes V3,SKU-RUN-010,Footwear,2,6845.61,1097.56,11496.1,6161.05,5335.05,Kolkata,West Bengal,Debit Card,Delivered,,XpressBees,2,2023-10-31,2023-10-30
ORD-14150,2023-10-29,CUST-10179,Loyal,Referral,Bamboo Water Bottle,SKU-LIF-003,Lifestyle,2,578.94,52.27,1053.34,405.26,648.08,Pune,Maharashtra,Credit Card,Delivered,,Delhivery,2,2023-11-02,2023-10-31
ORD-14151,2023-10-29,CUST-10074,Loyal,Instagram Ads,Yoga Mat Premium,SKU-YOG-006,Fitness,2,2212.05,0.0,4424.1,1681.16,2742.94,Mumbai,Maharashtra,Cash on Delivery,Delivered,,Delhivery,4,2023-11-02,2023-11-02
ORD-14152,2023-10-29,CUST-10187,Loyal,Flipkart Marketplace,Smart LED Bulb,SKU-LED-007,Smart Home,3,1512.8,0.0,4538.4,1906.13,2632.27,Mumbai,Maharashtra,Credit Card,Shipped,,XpressBees,3,2023-11-01,2023-11-01
ORD-14153,2023-10-29,CUST-10841,Returning,Direct Website,Wireless Earbuds Pro,SKU-EAR-001,Electronics,2,4216.7,0.0,8433.4,4385.37,4048.03,Ahmedabad,Gujarat,UPI,Cancelled,,Delhivery,2,2023-11-02,2023-10-31
